DateTime,Segment,Segment_Label,Daily_Energy_kWh,Max_Active_Power,Peak_to_Average_Ratio,Power_Variability,Sub_Metering_1,Sub_Metering_2,Sub_Metering_3,Submeter_1_kWh,Submeter_2_kWh,Submeter_3_kWh,Submeter_Total_kWh,Reactive_to_Active_Ratio,Avg_Voltage,DayOfWeek,IsWeekend,Month,Year
2009-01-10,1,High Consumption High Demand,35.04913333333333,8.78,6.012131541055698,1.0066099869149345,2828.0,4288.0,12539.0,2.828,4.288,12.539,19.655,0.07690822597610593,244.12048611111112,5,1,1,2009
2009-01-11,1,High Consumption High Demand,32.93313333333334,6.418,4.677113423765731,1.0690176701183993,4521.0,5301.0,5887.0,4.521,5.301,5.887,15.709,0.07249031876711802,245.5315486111111,6,1,1,2009
2009-01-12,0,Moderate Stable Consumption,26.48796666666667,4.552,4.124438896152844,0.6367885361429062,0.0,261.0,12147.0,0.0,0.261,12.147,12.408,0.07074155685789395,245.52706944444444,0,0,1,2009
2009-01-13,0,Moderate Stable Consumption,36.376666666666665,6.876,4.53653440850362,0.6283302972384781,1140.0,329.0,16194.0,1.14,0.329,16.194,17.663,0.06145972693118299,244.45834027777778,1,0,1,2009
2009-01-14,0,Moderate Stable Consumption,29.692983333333334,5.694,4.602299420906959,0.8715488457504038,2278.5,332.0,10316.5,2.2785,0.332,10.3165,12.927,0.06778369075971372,244.60247916666668,2,0,1,2009
2009-01-15,0,Moderate Stable Consumption,26.0678,5.348,4.923775692616945,0.9553069717073636,2731.0,390.0,9561.0,2.731,0.39,9.561,12.682,0.07387530465427335,243.02127777777778,3,0,1,2009
2009-01-16,1,High Consumption High Demand,46.109233333333336,8.108,4.2202393302281465,0.9344027991086243,5811.0,3158.0,15220.0,5.811,3.158,15.22,24.189,0.06503397367266281,242.56897222222221,4,0,1,2009
2009-01-17,1,High Consumption High Demand,55.297000000000004,6.738,2.9244262799066854,0.4644270792469908,2477.0,3154.0,15322.0,2.477,3.154,15.322,20.953,0.049594010524983266,241.63154166666666,5,1,1,2009
2009-01-18,1,High Consumption High Demand,52.5699,7.594,3.466926891624295,0.7902104125767542,5649.0,6701.0,12727.0,5.649,6.701,12.727,25.076999999999998,0.06652729667230362,242.64408333333333,6,1,1,2009
2009-01-19,0,Moderate Stable Consumption,28.3311,6.15,5.209822421296738,0.9049350095027724,1118.0,376.0,10279.0,1.118,0.376,10.279,11.773,0.07016670725810152,243.1261736111111,0,0,1,2009
2009-01-20,0,Moderate Stable Consumption,28.967133333333333,5.848,4.845215382030669,0.6295847416507896,0.0,282.0,13727.0,0.0,0.282,13.727,14.009,0.07702982920873541,243.39985416666664,1,0,1,2009
2009-01-21,0,Moderate Stable Consumption,28.990566666666666,6.08,5.033361426762959,0.830220471909579,1148.0,2159.0,9830.0,1.148,2.159,9.83,13.137,0.07361245094668727,244.10518749999997,2,0,1,2009
2009-01-22,0,Moderate Stable Consumption,20.6226,3.43,3.991737220331093,0.7845880493252053,0.0,341.0,8246.0,0.0,0.341,8.246,8.587,0.09342501268834513,244.00635416666668,3,0,1,2009
2009-01-23,0,Moderate Stable Consumption,31.842266666666667,5.952,4.486112797665158,0.7408792065224188,2078.0,295.0,12146.0,2.078,0.295,12.146,14.519,0.06610605610153382,242.76895138888887,4,0,1,2009
2009-01-24,1,High Consumption High Demand,36.6795,8.556,5.5983314930683346,1.0209211448555613,5096.0,4492.0,8322.0,5.096,4.492,8.322,17.91,0.07723387723387723,243.25075694444448,5,1,1,2009
2009-01-25,1,High Consumption High Demand,47.394400000000005,9.59,4.85626993906453,0.6548224220595926,3971.0,5960.0,11213.0,3.971,5.96,11.213,21.144,0.05196324178946598,242.54399305555555,6,1,1,2009
2009-01-26,0,Moderate Stable Consumption,27.907866666666667,4.316,3.7116416398721506,0.7312787472070228,1121.0,348.0,9821.0,1.121,0.348,9.821,11.29,0.06764878719978595,243.20027083333335,0,0,1,2009
2009-01-27,0,Moderate Stable Consumption,23.7505,5.12,5.173785815035473,0.8233331233472034,896.0,278.0,6608.0,0.896,0.278,6.608,7.782,0.09518115408096671,243.9376041666667,1,0,1,2009
2009-01-28,1,High Consumption High Demand,45.36223333333333,6.87,3.634741675711146,0.7471005023882243,2301.0,6949.0,14285.0,2.301,6.949,14.285,23.535,0.04262723690118138,243.03222222222223,2,0,1,2009
2009-01-29,0,Moderate Stable Consumption,26.2283,4.608,4.2165142231864055,0.6554890848030099,0.0,294.0,8996.0,0.0,0.294,8.996,9.290000000000001,0.06628082389378394,243.36284722222223,3,0,1,2009
2009-01-30,0,Moderate Stable Consumption,34.3173,5.46,3.8184822232518294,0.6989055194694545,1622.0,280.0,12147.0,1.622,0.28,12.147,14.049,0.058325295599207,244.28983333333332,4,0,1,2009
2009-01-31,1,High Consumption High Demand,55.2142,7.164,3.113981548224913,0.7495900761759581,8278.0,6575.0,15309.0,8.278,6.575,15.309,30.162,0.07205634299389166,242.47138194444443,5,1,1,2009
2009-02-01,1,High Consumption High Demand,30.786166666666666,6.56,5.113985177325314,0.8552018413428824,3330.0,622.0,7494.0,3.33,0.622,7.494,11.446,0.08231619179609889,244.80642361111111,6,1,2,2009
2009-02-02,0,Moderate Stable Consumption,26.721666666666668,7.17,6.439718081456995,0.8682176353769717,1159.0,232.0,10915.0,1.159,0.232,10.915,12.306,0.06648038420757188,244.8748263888889,0,0,2,2009
2009-02-03,0,Moderate Stable Consumption,31.139833333333335,6.102,4.702915344226847,0.6120638173321451,703.0,878.0,14984.0,0.703,0.878,14.984,16.565,0.06583743222774688,244.3027222222222,1,0,2,2009
2009-02-04,1,High Consumption High Demand,41.0154,7.918,4.633186559194839,0.7925863612462256,871.0,6961.0,15960.0,0.871,6.961,15.96,23.792,0.0616045030240674,244.68669444444447,2,0,2,2009
2009-02-05,0,Moderate Stable Consumption,27.4848,6.066,5.296891372685994,0.6926465664454559,1104.0,264.0,12987.0,1.104,0.264,12.987,14.355,0.0740942872666589,243.85506249999997,3,0,2,2009
2009-02-06,0,Moderate Stable Consumption,34.13993333333334,5.702,4.008443679835344,0.6735412322952262,1165.0,273.0,11716.0,1.165,0.273,11.716,13.154,0.06193724260348097,243.28893055555557,4,0,2,2009
2009-02-07,1,High Consumption High Demand,52.19226666666667,6.442,2.9622779364503553,0.7213498953875532,6822.0,4483.0,17873.0,6.822,4.483,17.873,29.178,0.058962758211944556,242.05092361111113,5,1,2,2009
2009-02-08,0,Moderate Stable Consumption,36.381099999999996,6.266,4.133574850677962,0.8320371011377179,5341.0,259.0,15174.0,5.341,0.259,15.174,20.774,0.061396347737332484,243.35456944444445,6,1,2,2009
2009-02-09,0,Moderate Stable Consumption,28.443966666666665,6.098,5.145273924522951,0.8028503980786262,1063.0,228.0,9375.0,1.063,0.228,9.375,10.666,0.0788731998232783,243.3219861111111,0,0,2,2009
2009-02-10,0,Moderate Stable Consumption,32.39703333333333,4.77,3.533656888336483,0.5755208328454422,1128.0,263.0,12339.0,1.128,0.263,12.339,13.73,0.059589818409298785,243.15777083333333,1,0,2,2009
2009-02-11,1,High Consumption High Demand,43.98983333333333,7.852,4.283898931192435,0.9141677315140538,2985.0,10477.0,12195.0,2.985,10.477,12.195,25.657,0.09068837875418184,242.09756249999998,2,0,2,2009
2009-02-12,0,Moderate Stable Consumption,32.811,5.844,4.2746639846392975,0.7211927737558893,1109.0,299.0,17724.0,1.109,0.299,17.724,19.132,0.0605914683083925,242.91152777777776,3,0,2,2009
2009-02-13,0,Moderate Stable Consumption,28.167033333333332,5.406,4.606235895154027,0.7610165005824575,1100.0,254.0,11554.0,1.1,0.254,11.554,12.908000000000001,0.06460625956348498,241.69333333333336,4,0,2,2009
2009-02-14,0,Moderate Stable Consumption,38.92193333333333,6.286,3.876066450964238,0.6736137430471503,2280.0,3256.0,18543.0,2.28,3.256,18.543,24.079,0.050857357205620145,241.9453472222222,5,1,2,2009
2009-02-15,0,Moderate Stable Consumption,26.433866666666667,4.28,3.8859241175461783,0.6465820331871306,2465.0,226.0,5234.0,2.465,0.226,5.234,7.925,0.07189136158665146,242.8439375,6,1,2,2009
2009-02-16,0,Moderate Stable Consumption,21.98323333333333,4.422,4.8276792767821535,0.8441829045517448,0.0,261.0,7037.0,0.0,0.261,7.037,7.298,0.08476611720750814,242.14300694444444,0,0,2,2009
2009-02-17,3,Very Low Consumption,13.2463,2.586,4.685383843035413,0.9112545557809666,0.0,278.0,3925.0,0.0,0.278,3.925,4.202999999999999,0.14954867900218677,242.26856249999997,1,0,2,2009
2009-02-18,3,Very Low Consumption,13.774166666666668,1.582,2.7564643959102186,0.7423015680315612,0.0,297.0,5471.0,0.0,0.297,5.471,5.768,0.13680682436929034,242.23109722222225,2,0,2,2009
2009-02-19,2,Low Consumption High Variability,12.2878,2.764,5.3985253666238044,0.8363393941303544,1046.0,262.0,1796.0,1.046,0.262,1.796,3.104,0.13479223294649978,241.54959027777775,3,0,2,2009
2009-02-20,0,Moderate Stable Consumption,31.3456,6.322,4.84048797917411,0.8223979441984813,2897.0,293.0,8768.0,2.897,0.293,8.768,11.958,0.07818003164718493,240.19070833333333,4,0,2,2009
2009-02-21,0,Moderate Stable Consumption,21.9364,3.71,4.059006947356904,0.8019547256054529,2111.0,262.0,3983.0,2.111,0.262,3.983,6.356,0.11807011785586212,240.9543402777778,5,1,2,2009
2009-02-22,1,High Consumption High Demand,37.307966666666665,11.122,7.154718518564846,1.1985179006841309,3816.0,8576.0,7133.0,3.816,8.576,7.133,19.525,0.0785480134269803,241.31630555555554,6,1,2,2009
2009-02-23,1,High Consumption High Demand,45.56093333333333,7.694,4.052945944917722,0.5832177032497665,1212.0,3744.0,12471.0,1.212,3.744,12.471,17.427,0.04748219966228377,241.24088194444445,0,0,2,2009
2009-02-24,0,Moderate Stable Consumption,29.719066666666667,4.846,3.9134472594473584,0.6542200704319907,0.0,1602.0,14512.0,0.0,1.602,14.512,16.114,0.06917332531752905,240.8879236111111,1,0,2,2009
2009-02-25,2,Low Consumption High Variability,19.497400000000003,6.29,7.742570804312369,0.9958288888176685,1092.0,274.0,7359.0,1.092,0.274,7.359,8.725,0.09665391282940289,241.2019652777778,2,0,2,2009
2009-02-26,0,Moderate Stable Consumption,19.280866666666668,2.884,3.589880122954362,0.7893379254126061,0.0,268.0,6841.0,0.0,0.268,6.841,7.109,0.09733310743293005,240.73236805555555,3,0,2,2009
2009-02-27,0,Moderate Stable Consumption,33.8153,5.106,3.6239217159096624,0.6592604977471833,1154.0,246.0,14831.0,1.154,0.246,14.831,16.230999999999998,0.09961762870653225,240.96568750000003,4,0,2,2009
2009-02-28,1,High Consumption High Demand,27.179166666666667,6.788,5.994002759466504,0.9358063454739406,1145.0,5358.0,8006.0,1.145,5.358,8.006,14.509,0.13036210332669018,242.3972777777778,5,1,2,2009
2009-03-01,1,High Consumption High Demand,41.20868333333333,6.714,3.91024383614942,0.9541032323561841,11224.0,2740.5,8852.0,11.224,2.7405,8.852,22.8165,0.07661370722432691,242.14014236111112,6,1,3,2009
2009-03-02,0,Moderate Stable Consumption,24.624033333333333,4.578,4.461982263939973,0.7957155852150819,1560.0,310.0,6684.0,1.56,0.31,6.684,8.554,0.09162051708290411,242.24184722222222,0,0,3,2009
2009-03-03,0,Moderate Stable Consumption,30.81586666666667,8.31,6.471990619550968,0.7316892804737983,1159.0,268.0,13024.0,1.159,0.268,13.024,14.450999999999999,0.06917648484114244,242.89735416666667,1,0,3,2009
2009-03-04,1,High Consumption High Demand,30.702166666666667,4.992,3.9022653124372324,0.7899538879570637,2214.0,2570.0,8393.0,2.214,2.57,8.393,13.177,0.07026322789379685,242.3844861111111,2,0,3,2009
2009-03-05,0,Moderate Stable Consumption,24.030199999999997,5.194,5.187472430524923,0.7526492620953635,0.0,271.0,9094.0,0.0,0.271,9.094,9.365,0.07800046053160885,241.67960416666668,3,0,3,2009
2009-03-06,0,Moderate Stable Consumption,29.724566666666664,5.726,4.623246540179448,0.733305987404409,1144.0,265.0,12056.0,1.144,0.265,12.056,13.465,0.0723060723060723,240.79331249999998,4,0,3,2009
2009-03-07,0,Moderate Stable Consumption,28.27443333333333,5.468,4.641366228383004,0.7384351742619256,1055.0,811.0,12113.0,1.055,0.811,12.113,13.979,0.08834011409600902,242.47164583333333,5,1,3,2009
2009-03-08,1,High Consumption High Demand,39.286100000000005,7.854,4.7980328920406965,0.8943009664001026,7253.0,5260.0,12691.0,7.253,5.26,12.691,25.204,0.08238113056102116,242.15979166666665,6,1,3,2009
2009-03-09,0,Moderate Stable Consumption,28.0926,4.758,4.064842698789005,0.7584562265161071,2001.0,369.0,10336.0,2.001,0.369,10.336,12.706,0.08070927337922916,242.48230555555557,0,0,3,2009
2009-03-10,0,Moderate Stable Consumption,30.6035,5.542,4.346169555769764,0.6131392018591786,0.0,281.0,11610.0,0.0,0.281,11.61,11.891,0.06257563132757146,241.8284375,1,0,3,2009
2009-03-11,1,High Consumption High Demand,40.0984,7.64,4.572751032460148,0.7310615923382012,3476.0,7288.0,10737.0,3.476,7.288,10.737,21.500999999999998,0.05704467011152564,241.8211736111111,2,0,3,2009
2009-03-12,0,Moderate Stable Consumption,31.454333333333334,5.602,4.274387206850143,0.6715755265321163,0.0,364.0,13655.0,0.0,0.364,13.655,14.019,0.07141146423916153,241.9984236111111,3,0,3,2009
2009-03-13,0,Moderate Stable Consumption,24.092,5.656,5.634401461065914,0.7402633558633699,1082.0,311.0,10466.0,1.082,0.311,10.466,11.859,0.09594056118213515,242.75730555555558,4,0,3,2009
2009-03-14,0,Moderate Stable Consumption,35.81713333333333,5.88,3.9400138108949725,0.6721425051585687,2196.0,280.0,18036.0,2.196,0.28,18.036,20.512,0.07224196241277453,242.17880555555556,5,1,3,2009
2009-03-15,1,High Consumption High Demand,32.3677,7.166,5.313445193819765,0.8350327726004333,3478.0,5152.0,8353.0,3.478,5.152,8.353,16.983,0.09152745895857085,241.77111111111114,6,1,3,2009
2009-03-16,0,Moderate Stable Consumption,22.302083333333332,4.322,4.651045305931808,0.8586602839802945,0.0,306.0,9291.0,0.0,0.306,9.291,9.597,0.0892211116300794,242.4094548611111,0,0,3,2009
2009-03-17,1,High Consumption High Demand,32.1985,7.88,5.873565538767334,0.82611302885906,1110.0,3952.0,12320.0,1.11,3.952,12.32,17.382,0.12163713630552148,241.95642361111112,1,0,3,2009
2009-03-18,0,Moderate Stable Consumption,24.178,5.724,5.681859541732154,0.7776085174226756,1123.0,375.0,12101.0,1.123,0.375,12.101,13.599,0.08403369454324869,242.84061805555555,2,0,3,2009
2009-03-19,0,Moderate Stable Consumption,19.858866666666664,4.296,5.191837063545084,0.6716584748259962,0.0,314.0,9458.0,0.0,0.314,9.458,9.772,0.09769943232745744,242.7762777777778,3,0,3,2009
2009-03-20,0,Moderate Stable Consumption,24.398433333333333,6.028,5.929561051051091,0.8348857132571753,1083.0,308.0,10618.0,1.083,0.308,10.618,12.009,0.08882947402360535,242.9164861111111,4,0,3,2009
2009-03-21,1,High Consumption High Demand,32.16703333333333,7.502,5.597283347029205,0.9224244087942651,5420.0,682.0,10266.0,5.42,0.682,10.266,16.368000000000002,0.1024112678508328,242.58272222222223,5,1,3,2009
2009-03-22,1,High Consumption High Demand,28.152833333333334,5.182,4.417601543953539,0.912765658960755,2017.0,3778.0,9015.0,2.017,3.778,9.015,14.81,0.07712663615858675,241.52761111111113,6,1,3,2009
2009-03-23,0,Moderate Stable Consumption,21.6075,5.12,5.686914265879903,0.8722335064576935,1078.0,310.0,5999.0,1.078,0.31,5.999,7.387,0.09265455667399436,242.05365277777778,0,0,3,2009
2009-03-24,0,Moderate Stable Consumption,27.6952,5.848,5.067737369652503,0.8831357339339302,1710.0,352.0,10149.0,1.71,0.352,10.149,12.210999999999999,0.08836428935940767,242.4840972222222,1,0,3,2009
2009-03-25,1,High Consumption High Demand,30.646233333333335,6.584,5.156131204813642,0.8276778375608428,2780.0,3315.0,10287.0,2.78,3.315,10.287,16.382,0.105524659365425,243.1130625,2,0,3,2009
2009-03-26,0,Moderate Stable Consumption,20.1834,3.638,4.325931210796992,0.8370270491513048,0.0,312.0,8596.0,0.0,0.312,8.596,8.908,0.09888489220514549,242.93575694444445,3,0,3,2009
2009-03-27,0,Moderate Stable Consumption,28.56543333333333,5.226,4.390761328085343,0.758927404321151,1103.0,526.0,9947.0,1.103,0.526,9.947,11.575999999999999,0.10564866861229714,242.62864583333334,4,0,3,2009
2009-03-28,1,High Consumption High Demand,37.68293333333334,6.856,4.366539052161545,0.7578160176774936,4527.0,327.0,12225.0,4.527,0.327,12.225,17.079,0.12238077715110643,242.13561805555554,5,1,3,2009
2009-03-29,1,High Consumption High Demand,36.94416666666667,5.512,3.5807547425168607,0.6567349565139196,1611.0,4024.0,9502.0,1.611,4.024,9.502,15.137,0.06184738231114519,242.54856944444444,6,1,3,2009
2009-03-30,0,Moderate Stable Consumption,24.6242,4.554,4.438560440542231,0.7920792607565189,1085.0,295.0,9901.0,1.085,0.295,9.901,11.280999999999999,0.08888545956146122,242.72852083333333,0,0,3,2009
2009-03-31,1,High Consumption High Demand,30.391366666666666,7.096,5.603696663855196,0.870895928175842,2202.0,2711.0,12958.0,2.202,2.711,12.958,17.871000000000002,0.07567280620263869,242.16790277777778,1,0,3,2009
2009-04-01,1,High Consumption High Demand,27.352333333333334,4.232,3.713321227926929,0.9079017394948452,2807.0,2364.0,7309.0,2.807,2.364,7.309,12.48,0.08716380077263366,242.90603472222222,2,0,4,2009
2009-04-02,0,Moderate Stable Consumption,27.40556666666667,4.76,4.168496181432726,0.7214410852305421,1128.0,324.0,13500.0,1.128,0.324,13.5,14.952,0.07587387963759187,242.2396388888889,3,0,4,2009
2009-04-03,0,Moderate Stable Consumption,22.721,5.736,6.058888253157871,0.7629597513767383,0.0,326.0,8556.0,0.0,0.326,8.556,8.882,0.09726537857782082,241.8118888888889,4,0,4,2009
2009-04-04,1,High Consumption High Demand,36.52053333333333,5.124,3.3673111747181492,0.6988354023894219,2699.0,4172.0,16251.0,2.699,4.172,16.251,23.122,0.09114872364039957,241.45065277777778,5,1,4,2009
2009-04-05,2,Low Consumption High Variability,22.9286,6.502,6.805823294924243,1.0147251381584201,3832.0,357.0,6503.0,3.832,0.357,6.503,10.692,0.1330303638250918,242.31370833333332,6,1,4,2009
2009-04-06,0,Moderate Stable Consumption,24.21056666666667,4.308,4.270532012881428,0.7189254748614271,799.0,333.0,10141.0,0.799,0.333,10.141,11.273,0.09055274762947858,242.30114583333335,0,0,4,2009
2009-04-07,0,Moderate Stable Consumption,24.001533333333334,5.762,5.761631895739994,0.8758174774701147,1103.0,338.0,9121.0,1.103,0.338,9.121,10.562000000000001,0.10605711301777943,241.98941666666667,1,0,4,2009
2009-04-08,1,High Consumption High Demand,25.576666666666664,5.318,4.990173335071029,0.8081436040133746,2131.0,2827.0,7968.0,2.131,2.827,7.968,12.926,0.1051414049263652,242.25972916666666,2,0,4,2009
2009-04-09,0,Moderate Stable Consumption,31.507866666666665,6.308,4.804895285410205,0.8836401362998223,2682.0,366.0,13482.0,2.682,0.366,13.482,16.53,0.09359355758773472,242.2968263888889,3,0,4,2009
2009-04-10,0,Moderate Stable Consumption,30.701900000000002,5.314,4.154010012409655,0.7744760949883223,2057.0,2822.0,13828.0,2.057,2.822,13.828,18.707,0.09000094456694863,242.0344861111111,4,0,4,2009
2009-04-11,1,High Consumption High Demand,41.04076666666666,6.968,4.074777680403956,0.7690188383883164,3661.0,4286.0,18233.0,3.661,4.286,18.233,26.18,0.10301383258759786,240.96925694444442,5,1,4,2009
2009-04-12,1,High Consumption High Demand,35.68353333333334,7.972,5.361800868000739,0.9964126996169494,7498.0,1504.0,12470.0,7.498,1.504,12.47,21.472,0.13155928131182823,240.4032986111111,6,1,4,2009
2009-04-13,1,High Consumption High Demand,26.664066666666667,6.272,5.645350421666112,0.9710631733596612,1006.0,5648.0,6209.0,1.006,5.648,6.209,12.863,0.1250046879570758,241.13211805555557,0,0,4,2009
2009-04-14,0,Moderate Stable Consumption,25.025633333333335,6.254,5.99769036814253,0.881201967861985,888.0,2341.0,9478.0,0.888,2.341,9.478,12.707,0.12559122712845097,241.4923263888889,1,0,4,2009
2009-04-15,2,Low Consumption High Variability,20.267699999999998,4.718,5.5868204088278395,0.9066537632156515,1880.0,463.0,5278.0,1.88,0.463,5.278,7.6209999999999996,0.15697061498509124,241.32070833333333,2,0,4,2009
2009-04-16,0,Moderate Stable Consumption,26.0754,6.188,5.695483099012863,0.8657771707295346,2896.0,397.0,9809.0,2.896,0.397,9.809,13.102,0.11442202228920746,240.47604166666667,3,0,4,2009
2009-04-17,1,High Consumption High Demand,34.04683333333333,7.454,5.2544093674889005,0.7756189441720072,0.0,5224.0,7655.0,0.0,5.224,7.655,12.879000000000001,0.08380515074823407,241.32772916666667,4,0,4,2009
2009-04-18,0,Moderate Stable Consumption,25.204433333333334,6.32,6.017988898778389,0.7733360587165469,1028.0,2613.0,10699.0,1.028,2.613,10.699,14.34,0.09717734842944296,241.04625,5,1,4,2009
2009-04-19,2,Low Consumption High Variability,21.441133333333333,6.322,7.076491603366737,0.9513572876598083,2201.0,376.0,8088.0,2.201,0.376,8.088,10.665,0.11939978297167128,242.6585347222222,6,1,4,2009
2009-04-20,0,Moderate Stable Consumption,24.775166666666667,6.042,5.852957598670711,0.7422203622436074,0.0,2644.0,10476.0,0.0,2.644,10.476,13.120000000000001,0.11402681448493451,241.90455555555556,0,0,4,2009
2009-04-21,0,Moderate Stable Consumption,31.576633333333334,6.72,5.107574271692465,0.7011492885747131,1925.0,375.0,7380.0,1.925,0.375,7.38,9.68,0.09644895645408683,240.64846527777777,1,0,4,2009
2009-04-22,0,Moderate Stable Consumption,24.936633333333337,4.494,4.3252029477382,0.7665710024323104,1024.0,1203.0,13265.0,1.024,1.203,13.265,15.492,0.13628410143577255,241.27485416666664,2,0,4,2009
2009-04-23,2,Low Consumption High Variability,19.024333333333335,5.716,7.2109754174478295,0.9865581760527999,1068.0,395.0,5511.0,1.068,0.395,5.511,6.974,0.15371016067142082,241.49463888888891,3,0,4,2009
2009-04-24,0,Moderate Stable Consumption,19.9008,3.274,3.9483839845634345,0.6648128358703527,0.0,383.0,9677.0,0.0,0.383,9.677,10.059999999999999,0.15143444819638738,241.7900833333333,4,0,4,2009
2009-04-25,1,High Consumption High Demand,33.70473333333334,6.12,4.357844892210985,0.7884874764555238,2007.0,3901.0,13225.0,2.007,3.901,13.225,19.133,0.11649797951227424,240.50833333333333,5,1,4,2009
2009-04-26,1,High Consumption High Demand,29.693766666666665,7.016,5.670685093279959,0.8454848641641034,3053.0,3017.0,10561.0,3.053,3.017,10.561,16.631,0.12888114565009715,241.8649236111111,6,1,4,2009
2009-04-27,2,Low Consumption High Variability,22.52713333333333,6.02,6.413599008011079,0.9671716584759187,995.0,376.0,7021.0,0.995,0.376,7.021,8.392,0.11867762431674987,241.0012291666667,0,0,4,2009
2009-04-28,0,Moderate Stable Consumption,28.439766666666667,6.134,5.176413777421991,0.725306679275063,2068.0,371.0,11469.0,2.068,0.371,11.469,13.908,0.09397990841462601,241.990125,1,0,4,2009
2009-04-29,0,Moderate Stable Consumption,27.744666666666667,5.594,4.83898406901026,0.7606357494074387,1043.0,2492.0,9372.0,1.043,2.492,9.372,12.907,0.08507100463752794,242.18654166666667,2,0,4,2009
2009-04-30,0,Moderate Stable Consumption,30.579366666666665,4.278,3.3575580920032135,0.6531506672767504,1027.0,363.0,15305.0,1.027,0.363,15.305,16.695,0.07524463663407026,241.90433333333334,3,0,4,2009
2009-05-01,0,Moderate Stable Consumption,25.213366666666666,4.738,4.509988749353848,0.6296684882161242,1067.0,1052.0,11709.0,1.067,1.052,11.709,13.828,0.12590015084591374,241.27309027777778,4,0,5,2009
2009-05-02,0,Moderate Stable Consumption,23.231833333333334,5.726,5.915331692863958,0.769450349339685,1430.0,374.0,9760.0,1.43,0.374,9.76,11.564,0.1288605433636318,241.8829027777778,5,1,5,2009
2009-05-03,2,Low Consumption High Variability,26.814633333333333,7.856,7.031384604674811,1.1285173756023708,3207.0,2593.0,7226.0,3.207,2.593,7.226,13.026,0.111691501779501,242.06633333333335,6,1,5,2009
2009-05-04,0,Moderate Stable Consumption,27.798033333333333,5.192,4.482619274025381,0.7427826356230521,1007.0,411.0,11374.0,1.007,0.411,11.374,12.792,0.08756974414257124,241.43522916666666,0,0,5,2009
2009-05-05,1,High Consumption High Demand,28.857899999999997,4.288,3.5661638580769917,0.7678830075445491,1049.0,5539.0,10166.0,1.049,5.539,10.166,16.753999999999998,0.0819613808812607,240.81849305555556,1,0,5,2009
2009-05-06,0,Moderate Stable Consumption,22.498366666666666,4.604,4.911289856596998,0.7776292948555736,1038.0,1797.0,9058.0,1.038,1.797,9.058,11.893,0.10843601979995586,240.8967152777778,2,0,5,2009
2009-05-07,0,Moderate Stable Consumption,16.877466666666667,4.288,6.097597585735616,0.7687957054521926,0.0,374.0,7992.0,0.0,0.374,7.992,8.366,0.13332174654964016,241.1735138888889,3,0,5,2009
2009-05-08,0,Moderate Stable Consumption,30.9526,4.5,3.489206076387767,0.7190472907824529,2226.0,848.0,15426.0,2.226,0.848,15.426,18.5,0.08339740980294601,240.82481249999998,4,0,5,2009
2009-05-09,0,Moderate Stable Consumption,21.022533333333335,4.682,5.345121742384363,0.796313366216285,2090.0,382.0,6605.0,2.09,0.382,6.605,9.077,0.14506973469737233,241.57422916666667,5,1,5,2009
2009-05-10,1,High Consumption High Demand,32.7982,6.012,4.399265813367807,0.9143458286159709,4300.0,6670.0,8696.0,4.3,6.67,8.696,19.665999999999997,0.10421710134499251,241.07,6,1,5,2009
2009-05-11,0,Moderate Stable Consumption,25.286266666666666,5.33,5.058872536871134,0.898121186609755,1035.0,457.0,11009.0,1.035,0.457,11.009,12.501000000000001,0.10443086365721577,240.25132638888888,0,0,5,2009
2009-05-12,0,Moderate Stable Consumption,27.099266666666665,6.34,5.614912088642005,0.7787257032762142,0.0,2713.0,11335.0,0.0,2.713,11.335,14.048000000000002,0.09226694941314524,240.3767777777778,1,0,5,2009
2009-05-13,0,Moderate Stable Consumption,20.7733,5.408,6.248020295282888,0.8649550234198613,1419.0,553.0,7127.0,1.419,0.553,7.127,9.099,0.13764945065701326,240.63597916666666,2,0,5,2009
2009-05-14,2,Low Consumption High Variability,26.783066666666667,7.396,6.627471088697835,1.0289305485982227,0.0,4065.0,11499.0,0.0,4.065,11.499,15.564,0.09453112165398038,240.05952083333335,3,0,5,2009
2009-05-15,0,Moderate Stable Consumption,23.70376666666667,5.256,5.321685864271923,0.7929681519904458,1382.0,494.0,12195.0,1.382,0.494,12.195,14.071,0.0988211437563369,240.95720138888888,4,0,5,2009
2009-05-16,1,High Consumption High Demand,33.4563,6.732,4.829224989015522,0.7854670872269269,1705.0,4820.0,12265.0,1.705,4.82,12.265,18.79,0.09290826142360831,239.98875694444445,5,1,5,2009
2009-05-17,2,Low Consumption High Variability,25.7294,6.54,6.10041431203215,0.9713556495772779,2555.0,1926.0,7168.0,2.555,1.926,7.168,11.649000000000001,0.1466934065051394,240.30072916666666,6,1,5,2009
2009-05-18,0,Moderate Stable Consumption,20.1651,5.016,5.969918324233453,0.924698254038327,763.0,374.0,8971.0,0.763,0.374,8.971,10.108,0.12774546121764832,240.9586736111111,0,0,5,2009
2009-05-19,0,Moderate Stable Consumption,26.955733333333335,5.458,4.859522773139171,0.8097264120170994,3253.0,792.0,10981.0,3.253,0.792,10.981,15.026,0.11678653397174624,240.9929375,1,0,5,2009
2009-05-20,0,Moderate Stable Consumption,21.786033333333332,5.39,5.937749108373713,0.8172564001418039,1061.0,1889.0,9470.0,1.061,1.889,9.47,12.420000000000002,0.13952516979532759,241.31970833333332,2,0,5,2009
